504	295	4.0	887831567
222	619	4.0	877563953
627	403	2.0	879530694
504	791	3.0	887911789
204	315	4.0	892388857
72	1	4.0	880035614
475	286	2.0	891451276
405	802	1.0	885548049
334	628	4.0	891544867
551	1118	5.0	892784199
790	582	3.0	885156852
15	280	3.0	879456167
627	317	5.0	879530071
13	62	5.0	882397833
273	307	2.0	891292761
442	69	3.0	883390935
269	818	3.0	891446873
151	69	4.0	879524368
758	311	4.0	880672321
659	177	5.0	891384850
745	207	2.0	880123609
864	282	3.0	888887469
274	1060	4.0	878945645
606	7	4.0	878143509
871	751	4.0	888192744
537	789	2.0	886030805
694	178	4.0	875727099
899	934	3.0	884120603
406	175	5.0	879792811
224	366	3.0	888104457
429	1118	4.0	882385902
655	773	3.0	887430072
758	150	5.0	881975243
733	148	3.0	879536607
422	127	4.0	875129839
532	9	5.0	893119438
330	989	5.0	876543930
327	484	3.0	887745303
395	216	3.0	883764378
511	358	1.0	890004916
58	249	4.0	892242272
298	91	2.0	884182932
262	204	3.0	879793667
385	305	4.0	879740222
23	546	3.0	874784668
85	529	3.0	879827935
846	663	4.0	883948873
916	135	4.0	880844552
504	199	4.0	887912236
843	1039	3.0	879446215
500	546	4.0	887720050
796	418	4.0	893218933
75	1150	4.0	884050705
619	183	5.0	885953992
42	294	4.0	881105296
125	163	5.0	879454956
766	209	3.0	891309053
181	236	1.0	878962350
248	179	3.0	884534649
102	760	1.0	888803245
429	1296	2.0	882387392
694	1455	3.0	875727061
340	265	5.0	884990470
98	321	3.0	880498519
840	855	4.0	891205093
479	8	5.0	879461415
642	118	3.0	885603566
221	156	5.0	875245533
361	283	4.0	879440694
357	10	5.0	878951831
615	629	4.0	879449184
174	696	4.0	886434087
926	269	5.0	888636082
667	285	5.0	891034810
318	610	5.0	884496525
755	311	4.0	882569771
846	419	5.0	883948949
720	272	4.0	891262762
815	418	4.0	878695744
919	98	5.0	875373470
151	492	3.0	879524738
424	840	4.0	880859693
675	344	4.0	889488754
387	1537	4.0	886480681
378	720	2.0	880056798
380	95	4.0	885479274
452	79	4.0	875269386
271	516	4.0	885849447
836	163	5.0	885754058
886	218	3.0	876031829
264	1475	2.0	886123596
872	350	3.0	888478840
288	15	4.0	886892177
645	214	4.0	892054570
411	208	4.0	891035617
59	131	4.0	888205410
437	521	4.0	880141164
848	88	4.0	887048260
499	174	3.0	885598961
896	1672	2.0	887159554
844	175	3.0	877386897
230	402	5.0	880485445
416	42	3.0	876699578
405	445	4.0	885548435
322	156	4.0	887313850
374	111	2.0	880393268
896	222	4.0	887159109
91	99	2.0	891439386
222	770	3.0	878181592
521	2	3.0	886063310
395	378	5.0	883764421
276	735	4.0	874791214
194	173	5.0	879521088
864	54	4.0	888891473
615	13	4.0	879449184
447	158	3.0	878856262
599	1315	4.0	880951743
624	410	4.0	879793156
907	924	5.0	880159240
59	477	3.0	888203415
62	55	5.0	879373692
328	504	3.0	885046420
543	12	5.0	875665787
932	30	4.0	891249196
449	473	3.0	879958866
373	1087	1.0	877104086
780	79	4.0	891363860
318	1032	3.0	884498210
622	418	3.0	882669905
181	460	1.0	878963418
534	595	4.0	877807747
450	117	4.0	882397373
87	228	5.0	879875893
474	514	4.0	887926632
916	1113	4.0	880844897
450	1249	3.0	882812821
398	100	3.0	875652816
488	511	4.0	891294209
666	177	3.0	880567612
551	735	5.0	892783110
64	153	3.0	889739243
639	12	3.0	891239030
489	680	5.0	891445439
363	315	3.0	891493603
757	38	3.0	888467038
158	1	4.0	880132443
416	316	3.0	888700030
535	283	4.0	879618160
269	747	4.0	891449646
839	220	3.0	875753029
276	64	5.0	874787441
339	806	4.0	891032737
256	538	5.0	882150122
77	179	5.0	884752806
938	472	4.0	891356656
579	303	3.0	880951494
94	1220	3.0	891722678
438	269	4.0	879867960
378	1047	2.0	880044726
533	528	4.0	879438999
472	252	4.0	875978191
48	1065	2.0	879434792
935	100	3.0	884472110
682	255	3.0	888518722
181	1341	1.0	878962169
197	258	4.0	891409255
697	596	4.0	882622372
458	28	3.0	886396005
147	270	3.0	885594204
249	476	3.0	879640481
38	127	2.0	892429460
428	259	4.0	885943685
374	25	5.0	880393191
776	132	3.0	891629157
709	769	3.0	879848239
533	118	4.0	879192792
151	47	3.0	879528459
293	211	4.0	888906338
12	471	5.0	879959670
226	174	4.0	883889186
360	654	5.0	880355715
339	50	4.0	891032576
190	147	4.0	891033863
378	182	4.0	880055239
693	162	3.0	875482912
721	739	4.0	877139551
256	932	3.0	882150508
327	676	3.0	887746686
86	258	5.0	879570366
560	50	5.0	879976109
253	203	4.0	891628651
493	475	3.0	884130495
592	197	5.0	882955863
332	22	5.0	887938934
311	174	5.0	884364538
268	1041	1.0	875743735
537	724	3.0	886031886
773	153	5.0	888539425
263	222	4.0	891299573
546	860	4.0	885141439
702	343	2.0	885767629
896	1351	2.0	887160399
427	881	5.0	879701253
923	1277	5.0	880388322
893	928	3.0	874829129
327	153	4.0	887818596
815	494	5.0	878696093
884	285	4.0	876858820
286	737	4.0	877532419
537	648	4.0	886031505
773	59	5.0	888540617
519	1293	5.0	883250148
276	373	2.0	874977513
22	128	5.0	878887983
22	367	1.0	878886571
863	350	1.0	889289457
645	46	5.0	892054508
317	350	5.0	891446819
10	705	4.0	877892050
498	664	5.0	881955596
474	198	3.0	887925621
37	92	4.0	880930072
450	443	4.0	882377861
407	176	4.0	875046427
387	463	4.0	886483526
650	315	3.0	891368885
805	952	5.0	881704553
798	1509	3.0	875915155
428	271	2.0	892572448
885	142	2.0	885716369
186	566	5.0	879023663
846	648	5.0	883948343
763	5	4.0	878920895
561	52	4.0	885809583
910	124	3.0	880821124
501	546	4.0	883348283
416	1336	1.0	878879350
746	196	4.0	885075612
269	479	4.0	891448980
119	70	3.0	874781829
836	289	1.0	885753691
506	663	4.0	874874947
279	89	4.0	875306910
1	221	5.0	887431921
330	447	4.0	876546619
393	257	4.0	887744294
182	172	5.0	876435435
203	332	5.0	880433474
617	53	1.0	883789537
215	164	3.0	891436633
622	755	4.0	882670211
899	684	3.0	884122501
715	376	2.0	875964545
476	1074	4.0	883365274
872	742	4.0	888479171
577	425	2.0	880474808
276	1011	3.0	874836682
234	927	4.0	892334267
62	423	3.0	879373692
41	181	4.0	890687175
753	750	2.0	891401167
118	960	5.0	875385136
106	165	5.0	881450536
94	338	4.0	891725030
843	441	2.0	879443544
643	597	2.0	891446301
698	133	2.0	886367586
303	993	2.0	879544576
734	204	4.0	891022938
299	194	3.0	877881229
705	625	5.0	883427691
774	367	2.0	888556047
792	597	3.0	877910478
772	879	4.0	877533731
778	121	3.0	890803561
425	121	4.0	878738813
897	22	5.0	879990361
650	204	4.0	891369707
214	461	4.0	892668249
56	433	4.0	892676970
62	83	5.0	879375000
64	217	2.0	889737568
92	25	3.0	875640072
286	1079	3.0	876522240
655	15	3.0	888685735
450	467	4.0	882374332
455	276	4.0	879109594
694	661	5.0	875727926
379	152	5.0	880740518
279	153	5.0	891209077
262	217	3.0	879792818
11	40	3.0	891905279
256	405	4.0	882151088
87	204	5.0	879876447
437	512	4.0	880140978
286	421	1.0	889651848
618	697	3.0	891308063
57	473	3.0	883697916
184	780	4.0	889913254
716	525	3.0	879794815
655	1070	4.0	887474050
293	257	2.0	888904696
308	1421	4.0	887739212
62	22	4.0	879373820
387	1134	1.0	886481183
804	128	5.0	879441702
833	22	3.0	875122716
63	333	4.0	875746917
489	874	2.0	891448774
785	748	3.0	879438705
76	1006	3.0	875027907
911	205	3.0	892839454
629	127	5.0	880117605
181	974	4.0	878963417
6	238	5.0	883601713
297	447	4.0	875239691
201	665	2.0	884114770
23	463	4.0	874785843
803	303	4.0	880054629
665	117	4.0	884290575
100	316	5.0	891375313
388	98	5.0	886441015
151	163	4.0	879542723
269	476	1.0	891446703
64	693	3.0	889737654
178	783	4.0	886678484
110	715	2.0	886989440
880	841	3.0	880167411
535	11	4.0	879618849
533	276	1.0	889451077
399	432	3.0	882348283
796	1055	3.0	893188577
248	174	3.0	884534992
429	371	2.0	882387715
640	85	5.0	874778065
10	496	5.0	877889005
265	327	3.0	875320052
877	744	5.0	882677280
269	697	4.0	891447931
14	283	4.0	882839936
643	72	4.0	891449301
301	69	5.0	882076682
642	65	4.0	886132172
136	318	5.0	882848820
311	202	4.0	884364694
746	281	3.0	885075434
633	322	3.0	875325888
543	71	4.0	874864870
457	385	4.0	882392950
936	250	5.0	886832337
932	205	5.0	891250211
746	230	1.0	885075337
894	59	5.0	882404397
494	183	5.0	879541158
877	955	4.0	882677936
704	493	4.0	891397190
825	593	3.0	880755468
721	303	3.0	877137285
897	243	4.0	879988868
655	831	2.0	887564549
286	214	1.0	889651605
537	644	5.0	886031438
577	939	5.0	880474933
796	176	5.0	892662523
92	672	3.0	875660028
450	956	4.0	882394097
723	50	4.0	880498889
393	780	4.0	889731390
476	201	4.0	883364324
407	496	5.0	875042425
299	916	3.0	892249868
526	121	2.0	885682590
379	200	4.0	880524582
293	895	3.0	888904410
250	81	4.0	878092143
707	602	4.0	886287290
846	22	4.0	883948222
730	298	4.0	880310426
312	490	5.0	891699655
541	274	4.0	883866093
495	465	5.0	888635180
399	545	2.0	882345164
586	358	4.0	884069523
334	684	4.0	891545768
881	566	4.0	876538796
889	303	3.0	880176550
933	194	4.0	874854135
645	28	4.0	892053310
243	208	4.0	879989134
545	541	4.0	879899548
194	237	3.0	879538959
479	71	1.0	879461143
18	100	5.0	880130065
148	969	4.0	877398513
695	995	4.0	888806150
200	515	5.0	884129381
536	63	4.0	882360802
256	280	5.0	882151167
561	671	3.0	885808673
535	186	4.0	879618925
347	465	3.0	881654825
658	55	4.0	875148059
703	123	4.0	875242787
472	375	5.0	875982680
451	264	3.0	879012604
478	168	4.0	889388697
500	258	4.0	883864578
292	320	5.0	881105373
846	1530	2.0	883949335
72	51	4.0	880036946
332	866	2.0	887938631
587	322	3.0	892871113
42	756	5.0	881106420
359	748	3.0	886453271
227	19	4.0	879035431
896	597	4.0	887159854
838	584	4.0	887066143
234	130	1.0	892336194
456	448	3.0	881374586
664	482	5.0	878090180
514	70	5.0	875462826
716	154	5.0	879795867
782	348	4.0	891498213
119	147	4.0	886176486
698	174	3.0	886367337
632	28	3.0	879458649
392	340	5.0	891037437
583	175	5.0	879384471
226	713	5.0	883889884
130	64	5.0	875801549
664	71	4.0	878090125
308	463	4.0	887738057
621	735	4.0	880739654
468	248	4.0	875280352
921	174	5.0	884673780
270	234	5.0	876955976
807	470	5.0	892529448
280	576	3.0	891702276
406	573	3.0	880132319
194	562	2.0	879524007
528	79	5.0	886101911
789	9	5.0	880332114
537	654	3.0	886031506
330	118	5.0	876544582
719	223	5.0	879360442
940	420	4.0	885921979
568	638	3.0	877907877
473	256	4.0	878157648
796	731	3.0	893047320
165	270	4.0	879525672
603	222	4.0	891955922
422	218	4.0	879744086
454	694	2.0	888266874
62	183	4.0	879374893
774	215	3.0	888556517
418	344	1.0	891282521
121	12	5.0	891390014
227	823	2.0	879035599
618	9	3.0	891308141
846	41	3.0	883950859
63	323	1.0	875746986
49	628	4.0	888068167
13	70	3.0	882140691
553	22	5.0	879949324
308	248	4.0	887741437
919	1277	4.0	875289887
219	546	4.0	889387867
782	248	4.0	891499321
457	287	4.0	882394010
123	294	1.0	879809529
267	183	4.0	878971438
247	7	4.0	893081395
624	762	4.0	879793330
894	57	4.0	882404397
237	197	4.0	879376515
279	1110	3.0	875307379
372	200	5.0	876869481
223	8	2.0	891550684
416	470	4.0	878880154
932	199	5.0	891249538
344	118	3.0	884900353
181	1324	1.0	878962464
64	9	4.0	889738085
405	785	1.0	885547407
387	558	4.0	886480384
643	185	5.0	891447157
870	273	3.0	875051100
551	218	5.0	892783212
445	208	2.0	890987712
660	429	4.0	891199833
886	10	3.0	876032030
727	94	4.0	883713257
256	161	5.0	882164559
903	120	2.0	891032101
737	187	5.0	884315175
496	168	3.0	876065324
682	553	3.0	888517627
864	318	5.0	888887071
373	732	3.0	877104048
715	588	4.0	875963353
217	576	1.0	889070087
479	182	4.0	879460984
798	98	1.0	875639581
354	70	3.0	891218208
343	214	4.0	876406604
385	87	3.0	879441942
553	631	5.0	879948695
517	472	2.0	892659923
894	531	3.0	882404363
264	873	3.0	886121517
150	278	2.0	878746889
154	651	4.0	879138783
940	69	2.0	885921265
314	1054	1.0	877886944
782	688	2.0	891498918
385	58	4.0	879441881
70	63	3.0	884151168
211	455	3.0	879461498
574	311	4.0	891279410
268	80	3.0	875743909
64	93	2.0	889739025
9	487	5.0	886960056
145	406	3.0	875270692
587	678	2.0	892871438
435	434	2.0	884131542
184	66	4.0	889910013
864	734	3.0	888892874
189	638	5.0	893265380
939	591	5.0	880260994
159	364	1.0	884026964
913	60	3.0	880946006
450	290	4.0	882399509
833	455	3.0	875297104
455	25	3.0	879109110
796	152	3.0	892690101
684	716	2.0	878761751
541	111	1.0	884645883
276	582	3.0	874787407
684	401	3.0	878762302
425	573	3.0	878738914
96	484	5.0	884402860
261	988	3.0	890455190
577	452	3.0	880475644
333	180	1.0	891045191
119	124	4.0	874781994
280	1035	4.0	891701785
534	546	4.0	877808120
303	824	3.0	879483901
907	506	5.0	881030348
31	705	5.0	881548110
655	43	3.0	888474456
611	344	5.0	891636073
693	25	4.0	883975697
614	7	2.0	879464215
507	258	4.0	889963959
524	285	3.0	884322168
375	773	3.0	886621985
369	172	5.0	889428642
347	22	5.0	881654005
297	185	5.0	875239870
487	474	4.0	883445752
750	749	3.0	879446271
716	472	3.0	879794032
347	508	3.0	881652629
264	204	5.0	886123472
450	904	5.0	889568507
693	1232	2.0	875483114
128	190	4.0	879967016
663	148	4.0	889492989
506	465	4.0	874874630
256	235	3.0	882153668
739	359	5.0	886825529
313	546	4.0	891028426
194	478	3.0	879521329
921	760	2.0	879380164
572	277	1.0	879449799
880	233	4.0	880167918
234	606	5.0	892318060
484	141	4.0	891195886
738	153	4.0	875350223
533	143	4.0	879438850
76	203	4.0	875027507
452	265	3.0	887719158
68	411	1.0	876974596
592	527	5.0	882955889
707	735	4.0	886286792
270	83	4.0	876954995
346	743	2.0	875265295
82	21	1.0	884714456
231	15	4.0	879965704
255	56	5.0	883216448
916	756	3.0	880843892
860	153	4.0	885990965
416	277	5.0	893212572
572	284	3.0	879449840
693	1136	3.0	883975358
452	223	5.0	885816768
59	102	2.0	888205956
655	207	3.0	888893279
179	269	3.0	892151064
394	24	5.0	880889350
455	7	4.0	879111213
588	386	2.0	890029445
62	475	4.0	879371980
448	321	4.0	891888509
438	257	4.0	879868159
351	288	3.0	879481550
666	318	5.0	880139180
660	8	2.0	891199781
788	443	4.0	880868473
223	339	4.0	891549212
377	7	4.0	891299010
158	455	4.0	880132772
59	692	3.0	888205463
744	483	4.0	881171452
125	98	5.0	879454345
99	403	4.0	885680374
927	410	1.0	879190223
604	567	5.0	883668352
916	64	5.0	880843996
489	1613	4.0	891449466
64	10	5.0	889739733
379	603	5.0	880526074
378	1135	2.0	880333069
538	210	3.0	877106665
60	423	4.0	883326593
546	236	4.0	885141260
246	393	3.0	884922627
651	285	4.0	879348966
747	69	5.0	888640475
351	1024	4.0	879481495
840	528	5.0	891209260
43	51	1.0	883956562
200	63	4.0	884130415
345	284	4.0	884991348
524	1553	3.0	884635136
804	558	3.0	879441627
381	520	5.0	892696757
370	657	3.0	879434636
87	414	3.0	879876673
256	1040	3.0	882152604
452	212	2.0	885490812
457	169	5.0	882396935
72	443	3.0	880037418
268	655	4.0	875309486
318	384	3.0	884498210
118	547	5.0	875385228
24	582	4.0	875323368
536	174	5.0	882359065
232	246	4.0	885939945
279	65	1.0	875306767
735	301	3.0	876697610
466	268	2.0	890282759
214	603	4.0	891544089
401	275	4.0	891032271
637	150	1.0	882903447
637	1060	2.0	882904148
416	532	3.0	888700659
109	631	3.0	880579371
64	82	3.0	889740199
896	195	4.0	887159578
787	319	3.0	888979721
380	1065	4.0	885478519
554	82	4.0	876550257
796	321	2.0	892611871
504	1030	3.0	887911314
894	1379	4.0	879896673
666	467	4.0	880568094
344	385	2.0	884901503
526	754	2.0	885681886
49	423	2.0	888067727
417	765	3.0	879649632
13	224	4.0	882140166
734	313	4.0	891022311
710	64	4.0	882063766
750	886	3.0	879446114
926	300	3.0	888351623
398	478	5.0	875657857
358	512	5.0	891269511
907	647	3.0	880159844
525	7	3.0	881086051
835	633	5.0	891033889
38	780	4.0	892434217
268	405	2.0	875742822
231	121	4.0	879966609
592	257	4.0	882608107
303	289	2.0	879466065
429	500	1.0	882384772
655	433	2.0	887428030
486	879	3.0	879874297
22	222	4.0	878887925
795	96	2.0	881530415
193	722	3.0	889126402
666	866	2.0	880313582
474	190	3.0	887923972
385	417	2.0	879447671
276	29	3.0	874796373
354	498	4.0	891217610
497	452	2.0	879362202
504	834	2.0	887911059
73	152	3.0	888626496
886	781	4.0	876033340
588	272	5.0	890014748
537	484	4.0	886031105
756	50	4.0	874828592
816	328	4.0	891710968
805	1091	2.0	881695591
880	105	3.0	880175077
194	318	5.0	879521328
450	114	5.0	887660504
270	77	2.0	876956038
897	849	4.0	879990877
227	1010	3.0	879035637
234	378	4.0	892335213
292	248	4.0	881103999
207	475	2.0	875503932
60	494	4.0	883326399
474	15	5.0	887915600
303	379	4.0	879485546
561	1220	2.0	885810538
887	13	1.0	881378928
406	612	5.0	879446718
543	110	2.0	874865635
334	1016	3.0	891545185
561	95	2.0	885809605
487	288	4.0	883440572
344	295	3.0	889814571
70	538	2.0	884066399
524	208	5.0	884635287
582	293	5.0	882961082
13	7	2.0	882396790
911	143	5.0	892840889
690	274	3.0	881177721
907	284	5.0	881030348
462	655	5.0	886365467
437	283	1.0	880141716
18	488	3.0	880130065
215	228	5.0	891436543
588	31	3.0	890015722
343	202	4.0	876406256
213	234	4.0	878955373
566	755	2.0	881651561
917	246	4.0	882910971
450	482	5.0	882371904
521	203	3.0	884477896
798	14	2.0	875295930
749	977	4.0	878850502
838	187	3.0	887067019
271	2	1.0	885849386
534	288	4.0	877807429
517	111	3.0	892659922
1	170	5.0	876892856
642	83	5.0	885603636
13	910	2.0	890704721
305	963	4.0	886322635
81	93	3.0	876533657
213	455	4.0	878870749
394	84	4.0	880889583
872	893	4.0	888478902
69	109	3.0	882145428
586	173	3.0	884059287
734	607	5.0	891023066
799	127	4.0	879254026
435	444	3.0	884134075
510	330	2.0	887667808
770	742	4.0	875972927
907	596	4.0	880159015
712	238	3.0	874730206
389	732	4.0	880087850
495	121	5.0	888633473
429	652	4.0	882385118
217	398	1.0	889070050
821	993	4.0	874792570
269	1028	2.0	891446838
379	651	4.0	880568511
545	258	3.0	879898617
560	281	3.0	879976828
881	174	5.0	876537718
617	175	4.0	883789386
498	933	3.0	881959018
13	164	3.0	882396790
500	423	3.0	883875388
598	308	4.0	886710612
897	1028	4.0	879993621
104	290	4.0	888465739
216	12	5.0	881432544
109	826	3.0	880572064
493	192	3.0	884132015
379	83	4.0	880525002
862	845	4.0	879303249
624	1289	3.0	879793093
663	696	3.0	889492877
811	321	3.0	886377483
145	988	1.0	891510040
435	1217	3.0	884133819
145	431	5.0	875272132
437	229	3.0	880142942
292	118	3.0	881104701
543	855	4.0	875663543
527	466	2.0	879455765
566	705	4.0	881649871
942	604	4.0	891283139
566	165	5.0	881649530
741	164	3.0	891455766
160	1	4.0	876768025
296	275	4.0	884196555
725	288	3.0	876103725
661	197	4.0	876013975
546	322	4.0	885139921
676	1	5.0	892686188
5	386	2.0	875636230
587	1625	4.0	892871732
56	202	4.0	892676933
548	581	4.0	891044596
840	661	5.0	891204441
59	70	3.0	888204758
145	11	5.0	875273120
617	644	4.0	883789386
911	185	5.0	892841255
763	70	5.0	878917468
929	1	3.0	878402162
268	1059	3.0	875743310
363	181	5.0	891494783
790	56	4.0	885155150
56	183	5.0	892676314
499	657	5.0	885599413
495	797	4.0	888635524
896	4	3.0	887159173
239	419	3.0	889178689
894	718	3.0	885428386
521	405	2.0	884476820
262	402	4.0	879795059
716	650	3.0	879796278
291	1277	4.0	874834019
345	866	3.0	884991476
13	650	2.0	882140425
798	862	3.0	875914534
721	1265	3.0	877138661
416	232	5.0	893213549
932	119	5.0	891249586
308	8	5.0	887736696
178	302	4.0	892239796
308	95	4.0	887737130
26	283	3.0	891371437
237	479	5.0	879376487
597	328	4.0	875339132
933	218	3.0	874854678
246	728	1.0	884923829
189	204	5.0	893265657
87	154	4.0	879876564
86	326	3.0	879570423
917	3	1.0	882911567
442	12	4.0	883390912
84	317	3.0	883453587
13	82	2.0	882397503
525	289	3.0	881085256
776	706	3.0	892920480
848	427	5.0	887039136
206	310	5.0	888179625
280	82	2.0	891700925
292	117	4.0	881104606
16	941	1.0	877720437
399	420	3.0	882347783
498	190	4.0	881956203
932	77	2.0	891251869
109	1161	3.0	880564678
790	708	3.0	885158082
524	638	2.0	884637914
310	748	3.0	879435729
908	183	4.0	879722427
737	160	4.0	884314881
446	332	3.0	879787149
237	494	4.0	879376553
85	622	3.0	882995833
276	1135	4.0	874791527
835	98	5.0	891034401
551	1220	5.0	892784524
89	1	5.0	879461219
894	1131	4.0	879897198
95	357	4.0	879198317
854	133	3.0	882814091
573	134	4.0	885843928
116	661	4.0	876454023
903	1048	4.0	891031906
87	423	3.0	879877710
303	204	4.0	879466491
347	70	2.0	881654428
870	23	4.0	875050865
479	680	3.0	887064404
198	122	1.0	884206807
862	177	4.0	879305016
227	244	3.0	879035205
671	864	3.0	884204727
437	1006	3.0	881001472
56	226	4.0	892679277
859	928	3.0	885775473
85	428	5.0	879454235
378	417	3.0	880056034
764	866	4.0	876244181
629	270	3.0	880116023
320	288	4.0	884748277
271	654	5.0	885848475
87	27	4.0	879876037
13	904	1.0	892015178
828	59	5.0	891036972
279	978	1.0	889231898
21	992	2.0	874951349
379	526	4.0	880525031
752	305	4.0	891207940
437	423	5.0	880141196
320	24	3.0	884748641
293	49	3.0	888907312
327	161	3.0	887820417
875	134	5.0	876465188
290	132	3.0	880473993
493	678	3.0	884129979
194	488	3.0	879521475
830	151	3.0	891560596
181	1094	1.0	878963086
746	423	3.0	885075612
150	100	2.0	878746636
29	302	4.0	882820663
576	124	4.0	886985002
906	15	3.0	879435415
851	527	5.0	891961663
276	1194	3.0	874790875
389	1114	2.0	880614050
125	367	4.0	892836551
344	597	2.0	884900454
201	1070	5.0	884111677
181	980	1.0	878962496
11	427	4.0	891904300
435	225	3.0	884134076
880	527	4.0	880241943
13	498	4.0	882139901
378	482	4.0	880046229
405	79	5.0	885544798
116	690	3.0	877934548
484	69	5.0	891194743
524	651	4.0	884634578
847	99	2.0	878940013
221	847	4.0	875244051
241	307	4.0	887249795
930	174	3.0	879535513
826	501	3.0	885690380
416	300	4.0	876696823
437	203	1.0	880140978
246	470	4.0	884922964
708	313	5.0	892718687
913	204	4.0	880946539
613	272	5.0	891227111
782	690	4.0	891497793
90	1125	4.0	891384611
92	198	5.0	875653016
435	351	2.0	887509368
326	367	3.0	879877264
240	242	5.0	885775683
299	333	4.0	892249868
82	1028	2.0	876311577
18	190	4.0	880130155
941	257	4.0	875048952
187	137	5.0	879464895
441	117	4.0	891035489
249	405	3.0	879640284
648	474	4.0	884368002
521	763	4.0	884476152
207	82	3.0	877125249
271	73	2.0	885848707
85	163	3.0	882813312
524	79	4.0	884634818
10	502	4.0	877889261
805	101	2.0	881695591
146	1022	5.0	891458193
92	246	4.0	890251289
524	657	4.0	884634995
24	200	5.0	875323440
532	427	5.0	892519934
405	768	3.0	885548932
338	1124	4.0	879438301
416	1119	5.0	893214225
699	13	4.0	879146941
577	25	4.0	880470504
478	1048	4.0	889388357
465	191	4.0	883530133
11	692	4.0	891905003
663	15	4.0	889493069
569	405	3.0	879794498
593	546	3.0	875659849
207	318	5.0	877124871
825	1291	2.0	889021258
305	749	2.0	886308111
373	529	4.0	877105901
159	412	3.0	880557824
758	297	4.0	880672700
405	1338	1.0	885549790
885	418	4.0	885714933
486	823	4.0	879875347
606	197	3.0	880926862
49	627	2.0	888067096
159	1095	5.0	880557824
